Device Time,x,y,vx,vy,Pxx,Pyy,Pvx,Pvy
2016-03-25 17:23:48.058,-861.113452893826,-626.3545428694794,3.295124437098609,-13.208502847209028,0.38728060167177447,0.38728060167177447,0.1545326863210998,0.1545326863210998
2016-03-25 17:23:48.158,-860.7945400787889,-627.6845455512683,3.2436883739623004,-13.008576107338174,0.3877594948848818,0.3877594948848818,0.06648833521457839,0.06648833521457839
2016-03-25 17:23:48.258,-860.481749050466,-628.9893908674328,3.231841421337395,-12.962381384728648,0.3879063806178827,0.3879063806178827,0.05841881675636851,0.05841881675636851
2016-03-25 17:23:48.360,-860.1679845384755,-630.2974477432393,3.227711253119515,-12.946175231696419,0.3880707543102545,0.3880707543102545,0.05765363822747711,0.05765363822747711
2016-03-25 17:23:48.458,-859.8720195586302,-631.5333171851403,3.2262135878026483,-12.940254424093196,0.38768641150389227,0.38768641150389227,0.057026285290087284,0.057026285290087284
2016-03-25 17:23:48.558,-859.5743673955338,-632.7751799867809,3.225630230983923,-12.937924477782083,0.387496079376961,0.387496079376961,0.05720953743781999,0.05720953743781999
2016-03-25 17:23:48.658,-859.2813500707333,-633.9976855370818,3.2253817264655478,-12.936920522942978,0.3872984983321044,0.3872984983321044,0.05723385359963428,0.05723385359963428
2016-03-25 17:23:48.758,-858.9105956102374,-635.3240429053307,3.695935028056689,-12.80574863953095,0.38710262905649573,0.38710262905649573,0.05723707942540978,0.05723707942540978
2016-03-25 17:23:48.858,-858.5160268141949,-636.62161216811,3.867179264411459,-12.757828939123337,0.3869112619936751,0.3869112619936751,0.05723750802233501,0.05723750802233501
2016-03-25 17:23:48.958,-858.119734195055,-637.8866621091557,3.8769302523567433,-12.571552139727842,0.3867252371340119,0.3867252371340119,0.05723756521391056,0.05723756521391056
2016-03-25 17:23:49.062,-857.713875223826,-639.1735836212544,3.877087035318893,-12.569209177005929,0.3873134749097313,0.3873134749097313,0.15839660536799519,0.15839660536799519
2016-03-25 17:23:49.159,-857.3406471612014,-640.3466021350533,3.8809596526007866,-12.491480539439706,0.3874291016572086,0.3874291016572086,0.06654713049596439,0.06654713049596439
2016-03-25 17:23:49.258,-856.9654881668479,-641.5244971015111,3.881784414851792,-12.473624609130686,0.38747075995857777,0.38747075995857777,0.058302502579297734,0.058302502579297734
2016-03-25 17:23:49.358,-856.5922855835582,-642.6956415213866,3.882031289433335,-12.467365682001809,0.38741854099033984,0.38741854099033984,0.05737795484293814,0.05737795484293814
2016-03-25 17:23:49.459,-856.2210297712611,-643.8605653012096,3.882081128652152,-12.464993806656961,0.3873870385753053,0.3873870385753053,0.05738794745389213,0.05738794745389213
2016-03-25 17:23:49.558,-855.8631481178043,-644.9828311719226,3.8820572583188846,-12.464014690748584,0.3870972643682811,0.3870972643682811,0.05712458439480154,0.05712458439480154
