Device Time,Longitude,Latitude,Speed (GPS)(km/h),Bearing,Speed (OBD)(km/h),dt
2016-03-25 17:29:40.364,37.58254384,55.80397747,,171.0,51.0,0.106
2016-03-25 17:29:40.458,37.58254384,55.80397747,,171.0,51.0,0.094
2016-03-25 17:29:40.560,37.58254384,55.80397747,,171.0,52.0,0.102
2016-03-25 17:29:40.658,37.58254384,55.80397747,,171.0,53.0,0.098
2016-03-25 17:29:40.758,37.58257529,55.80384815,,171.1,53.0,0.1
2016-03-25 17:29:40.858,37.58257529,55.80384815,,171.1,53.0,0.1
2016-03-25 17:29:40.958,37.58257529,55.80384815,,171.1,53.0,0.1
2016-03-25 17:29:41.058,37.58257529,55.80384815,49.6307373046875,171.1,53.0,0.1
2016-03-25 17:29:41.159,37.58257529,55.80384815,,171.1,54.0,0.101
2016-03-25 17:29:41.258,37.58257529,55.80384815,,171.1,54.0,0.099
2016-03-25 17:29:41.358,37.58257529,55.80384815,,171.1,54.0,0.1
2016-03-25 17:29:41.458,37.58257529,55.80384815,,171.1,54.0,0.1
2016-03-25 17:29:41.558,37.58257529,55.80384815,,171.1,54.0,0.1
2016-03-25 17:29:41.658,37.58257529,55.80384815,,171.1,54.0,0.1
2016-03-25 17:29:41.758,37.58260417,55.80370961,,172.9,54.0,0.1
2016-03-25 17:29:41.858,37.58260417,55.80370961,,172.9,54.0,0.1
2016-03-25 17:29:41.958,37.58260417,55.80370961,,172.9,54.0,0.1
2016-03-25 17:29:42.058,37.58260417,55.80370961,52.32398986816406,172.9,54.0,0.1
2016-03-25 17:29:42.158,37.58260417,55.80370961,,172.9,54.0,0.1
2016-03-25 17:29:42.258,37.58260417,55.80370961,,172.9,54.0,0.1
2016-03-25 17:29:42.360,37.58260417,55.80370961,,172.9,54.0,0.102
2016-03-25 17:29:42.458,37.58260417,55.80370961,,172.9,53.0,0.098
2016-03-25 17:29:42.558,37.58260417,55.80370961,,172.9,53.0,0.1
2016-03-25 17:29:42.658,37.58260417,55.80370961,,172.9,53.0,0.1
2016-03-25 17:29:42.758,37.58262962,55.80357238,,172.1,53.0,0.1
2016-03-25 17:29:42.858,37.58262962,55.80357238,,172.1,53.0,0.1
2016-03-25 17:29:42.958,37.58262962,55.80357238,,172.1,53.0,0.1
2016-03-25 17:29:43.058,37.58262962,55.80357238,53.22189331054688,172.1,53.0,0.1
2016-03-25 17:29:43.158,37.58262962,55.80357238,,172.1,53.0,0.1
2016-03-25 17:29:43.260,37.58262962,55.80357238,,172.1,53.0,0.102
2016-03-25 17:29:43.358,37.58262962,55.80357238,,172.1,53.0,0.098
2016-03-25 17:29:43.458,37.58262962,55.80357238,,172.1,53.0,0.1
2016-03-25 17:29:43.558,37.58262962,55.80357238,,172.1,53.0,0.1
2016-03-25 17:29:43.658,37.58262962,55.80357238,,172.1,53.0,0.1
2016-03-25 17:29:43.758,37.58267094,55.80344424,,172.3,53.0,0.1
2016-03-25 17:29:43.858,37.58267094,55.80344424,,172.3,53.0,0.1
2016-03-25 17:29:43.958,37.58267094,55.80344424,,172.3,53.0,0.1
2016-03-25 17:29:44.057,37.58267094,55.80344424,54.11986541748047,172.3,54.0,0.099
2016-03-25 17:29:44.158,37.58267094,55.80344424,,172.3,54.0,0.101
2016-03-25 17:29:44.259,37.58267094,55.80344424,,172.3,54.0,0.101
2016-03-25 17:29:44.359,37.58267094,55.80344424,,172.3,54.0,0.1
2016-03-25 17:29:44.457,37.58267094,55.80344424,,172.3,54.0,0.098
2016-03-25 17:29:44.558,37.58267094,55.80344424,,172.3,54.0,0.101
2016-03-25 17:29:44.658,37.58267094,55.80344424,,172.3,54.0,0.1
2016-03-25 17:29:44.758,37.58269993,55.80331359,,172.2,54.0,0.1
2016-03-25 17:29:44.858,37.58269993,55.80331359,,172.2,54.0,0.1
2016-03-25 17:29:44.958,37.58269993,55.80331359,,172.2,54.0,0.1
2016-03-25 17:29:45.058,37.58269993,55.80331359,53.22189331054688,172.2,54.0,0.1
2016-03-25 17:29:45.158,37.58269993,55.80331359,,172.2,54.0,0.1
2016-03-25 17:29:45.259,37.58269993,55.80331359,,172.2,54.0,0.101
2016-03-25 17:29:45.358,37.58269993,55.80331359,,172.2,55.0,0.099
2016-03-25 17:29:45.458,37.58269993,55.80331359,,172.2,55.0,0.1
2016-03-25 17:29:45.558,37.58269993,55.80331359,,172.2,55.0,0.1
2016-03-25 17:29:45.658,37.58269993,55.80331359,,172.2,55.0,0.1
2016-03-25 17:29:45.758,37.58274216,55.80318409,,172.1,55.0,0.1
2016-03-25 17:29:45.858,37.58274216,55.80318409,,172.1,55.0,0.1
2016-03-25 17:29:45.958,37.58274216,55.80318409,,172.1,55.0,0.1
2016-03-25 17:29:46.058,37.58274216,55.80318409,55.01790618896485,172.1,55.0,0.1
2016-03-25 17:29:46.158,37.58274216,55.80318409,,172.1,56.0,0.1
2016-03-25 17:29:46.258,37.58274216,55.80318409,,172.1,56.0,0.1
2016-03-25 17:29:46.360,37.58274216,55.80318409,,172.1,56.0,0.102
2016-03-25 17:29:46.460,37.58274216,55.80318409,,172.1,56.0,0.1
2016-03-25 17:29:46.558,37.58274216,55.80318409,,172.1,56.0,0.098
2016-03-25 17:29:46.658,37.58274216,55.80318409,,172.1,56.0,0.1
2016-03-25 17:29:46.758,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:46.858,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:46.958,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:47.058,37.58278473,55.80304741,54.11986541748047,171.6,56.0,0.1
2016-03-25 17:29:47.158,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:47.258,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:47.357,37.58278473,55.80304741,,171.6,56.0,0.099
2016-03-25 17:29:47.457,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:47.557,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:47.657,37.58278473,55.80304741,,171.6,56.0,0.1
2016-03-25 17:29:47.757,37.58281674,55.802909,,172.0,55.0,0.1
2016-03-25 17:29:47.858,37.58281674,55.802909,,172.0,55.0,0.101
2016-03-25 17:29:47.957,37.58281674,55.802909,,172.0,55.0,0.099
2016-03-25 17:29:48.057,37.58281674,55.802909,55.01790618896485,172.0,55.0,0.1
2016-03-25 17:29:48.158,37.58281674,55.802909,,172.0,55.0,0.101
2016-03-25 17:29:48.257,37.58281674,55.802909,,172.0,55.0,0.099
2016-03-25 17:29:48.358,37.58281674,55.802909,,172.0,55.0,0.101
2016-03-25 17:29:48.458,37.58281674,55.802909,,172.0,56.0,0.1
2016-03-25 17:29:48.557,37.58281674,55.802909,,172.0,56.0,0.099
2016-03-25 17:29:48.657,37.58281674,55.802909,,172.0,56.0,0.1
2016-03-25 17:29:48.758,37.58286846,55.80275995,,172.3,56.0,0.101
2016-03-25 17:29:48.858,37.58286846,55.80275995,,172.3,56.0,0.1
2016-03-25 17:29:48.957,37.58286846,55.80275995,,172.3,56.0,0.099
2016-03-25 17:29:49.057,37.58286846,55.80275995,55.91600799560547,172.3,56.0,0.1
2016-03-25 17:29:49.158,37.58286846,55.80275995,,172.3,56.0,0.101
2016-03-25 17:29:49.258,37.58286846,55.80275995,,172.3,56.0,0.1
2016-03-25 17:29:49.358,37.58286846,55.80275995,,172.3,56.0,0.1
2016-03-25 17:29:49.458,37.58286846,55.80275995,,172.3,56.0,0.1
2016-03-25 17:29:49.558,37.58286846,55.80275995,,172.3,56.0,0.1
2016-03-25 17:29:49.658,37.58286846,55.80275995,,172.3,56.0,0.1
2016-03-25 17:29:49.762,37.58291845,55.80261483,,172.2,56.0,0.104
2016-03-25 17:29:49.858,37.58291845,55.80261483,,172.2,55.0,0.096
2016-03-25 17:29:49.958,37.58291845,55.80261483,,172.2,55.0,0.1
2016-03-25 17:29:50.058,37.58291845,55.80261483,55.91600799560547,172.2,56.0,0.1
2016-03-25 17:29:50.158,37.58291845,55.80261483,,172.2,56.0,0.1
2016-03-25 17:29:50.258,37.58291845,55.80261483,,172.2,56.0,0.1
2016-03-25 17:29:50.358,37.58291845,55.80261483,,172.2,56.0,0.1
2016-03-25 17:29:50.457,37.58291845,55.80261483,,172.2,56.0,0.099
2016-03-25 17:29:50.557,37.58291845,55.80261483,,172.2,55.0,0.1
2016-03-25 17:29:50.658,37.58291845,55.80261483,,172.2,55.0,0.101
2016-03-25 17:29:50.758,37.58295494,55.80247913,,172.2,55.0,0.1
2016-03-25 17:29:50.857,37.58295494,55.80247913,,172.2,55.0,0.099
2016-03-25 17:29:50.958,37.58295494,55.80247913,,172.2,55.0,0.101
2016-03-25 17:29:51.058,37.58295494,55.80247913,55.91600799560547,172.2,55.0,0.1
2016-03-25 17:29:51.158,37.58295494,55.80247913,,172.2,55.0,0.1
2016-03-25 17:29:51.258,37.58295494,55.80247913,,172.2,55.0,0.1
2016-03-25 17:29:51.359,37.58295494,55.80247913,,172.2,55.0,0.101
2016-03-25 17:29:51.458,37.58295494,55.80247913,,172.2,55.0,0.099
2016-03-25 17:29:51.558,37.58295494,55.80247913,,172.2,55.0,0.1
2016-03-25 17:29:51.658,37.58295494,55.80247913,,172.2,55.0,0.1
2016-03-25 17:29:51.758,37.58299973,55.8023344,,172.2,55.0,0.1
2016-03-25 17:29:51.858,37.58299973,55.8023344,,172.2,55.0,0.1
2016-03-25 17:29:51.957,37.58299973,55.8023344,,172.2,55.0,0.099
2016-03-25 17:29:52.058,37.58299973,55.8023344,55.91600799560547,172.2,55.0,0.101
2016-03-25 17:29:52.158,37.58299973,55.8023344,,172.2,55.0,0.1
2016-03-25 17:29:52.258,37.58299973,55.8023344,,172.2,55.0,0.1
2016-03-25 17:29:52.359,37.58299973,55.8023344,,172.2,55.0,0.101
2016-03-25 17:29:52.457,37.58299973,55.8023344,,172.2,55.0,0.098
2016-03-25 17:29:52.557,37.58299973,55.8023344,,172.2,55.0,0.1
2016-03-25 17:29:52.659,37.58299973,55.8023344,,172.2,55.0,0.102
2016-03-25 17:29:52.758,37.58304,55.80220742,,171.8,55.0,0.099
2016-03-25 17:29:52.858,37.58304,55.80220742,,171.8,55.0,0.1
2016-03-25 17:29:52.958,37.58304,55.80220742,,171.8,55.0,0.1
2016-03-25 17:29:53.058,37.58304,55.80220742,55.01790618896485,171.8,55.0,0.1
2016-03-25 17:29:53.158,37.58304,55.80220742,,171.8,54.0,0.1
2016-03-25 17:29:53.258,37.58304,55.80220742,,171.8,54.0,0.1
2016-03-25 17:29:53.360,37.58304,55.80220742,,171.8,54.0,0.102
2016-03-25 17:29:53.458,37.58304,55.80220742,,171.8,54.0,0.098
2016-03-25 17:29:53.557,37.58304,55.80220742,,171.8,54.0,0.099
2016-03-25 17:29:53.657,37.58304,55.80220742,,171.8,54.0,0.1
2016-03-25 17:29:53.758,37.58306658,55.8020684,,172.6,54.0,0.101
2016-03-25 17:29:53.858,37.58306658,55.8020684,,172.6,54.0,0.1
2016-03-25 17:29:53.959,37.58306658,55.8020684,,172.6,53.0,0.101
2016-03-25 17:29:54.058,37.58306658,55.8020684,55.01790618896485,172.6,53.0,0.099
2016-03-25 17:29:54.158,37.58306658,55.8020684,,172.6,53.0,0.1
2016-03-25 17:29:54.259,37.58306658,55.8020684,,172.6,53.0,0.101
2016-03-25 17:29:54.358,37.58306658,55.8020684,,172.6,53.0,0.099
2016-03-25 17:29:54.458,37.58306658,55.8020684,,172.6,53.0,0.1
2016-03-25 17:29:54.557,37.58306658,55.8020684,,172.6,53.0,0.099
2016-03-25 17:29:54.658,37.58306658,55.8020684,,172.6,52.0,0.101
2016-03-25 17:29:54.758,37.58306793,55.8019477,,176.6,52.0,0.1
2016-03-25 17:29:54.857,37.58306793,55.8019477,,176.6,52.0,0.099
2016-03-25 17:29:54.958,37.58306793,55.8019477,,176.6,52.0,0.101
2016-03-25 17:29:55.058,37.58306793,55.8019477,52.32398986816406,176.6,52.0,0.1
2016-03-25 17:29:55.158,37.58306793,55.8019477,,176.6,52.0,0.1
2016-03-25 17:29:55.258,37.58306793,55.8019477,,176.6,52.0,0.1
2016-03-25 17:29:55.357,37.58306793,55.8019477,,176.6,52.0,0.099
2016-03-25 17:29:55.458,37.58306793,55.8019477,,176.6,52.0,0.101
2016-03-25 17:29:55.558,37.58306793,55.8019477,,176.6,51.0,0.1
2016-03-25 17:29:55.658,37.58306793,55.8019477,,176.6,51.0,0.1
2016-03-25 17:29:55.758,37.58308058,55.80181708,,175.9,51.0,0.1
2016-03-25 17:29:55.858,37.58308058,55.80181708,,175.9,51.0,0.1
2016-03-25 17:29:55.959,37.58308058,55.80181708,,175.9,51.0,0.101
2016-03-25 17:29:56.058,37.58308058,55.80181708,52.32398986816406,175.9,52.0,0.099
2016-03-25 17:29:56.158,37.58308058,55.80181708,,175.9,52.0,0.1
2016-03-25 17:29:56.258,37.58308058,55.80181708,,175.9,52.0,0.1
2016-03-25 17:29:56.358,37.58308058,55.80181708,,175.9,52.0,0.1
2016-03-25 17:29:56.459,37.58308058,55.80181708,,175.9,52.0,0.101
2016-03-25 17:29:56.558,37.58308058,55.80181708,,175.9,52.0,0.099
2016-03-25 17:29:56.657,37.58308058,55.80181708,,175.9,52.0,0.099
2016-03-25 17:29:56.758,37.58310237,55.80170546,,174.1,52.0,0.101
2016-03-25 17:29:56.858,37.58310237,55.80170546,,174.1,53.0,0.1
2016-03-25 17:29:56.960,37.58310237,55.80170546,,174.1,53.0,0.102
2016-03-25 17:29:57.058,37.58310237,55.80170546,50.52840423583984,174.1,53.0,0.098
2016-03-25 17:29:57.162,37.58310237,55.80170546,,174.1,53.0,0.104
2016-03-25 17:29:57.258,37.58310237,55.80170546,,174.1,53.0,0.096
2016-03-25 17:29:57.358,37.58310237,55.80170546,,174.1,53.0,0.1
2016-03-25 17:29:57.458,37.58310237,55.80170546,,174.1,54.0,0.1
2016-03-25 17:29:57.558,37.58310237,55.80170546,,174.1,54.0,0.1
2016-03-25 17:29:57.658,37.58310237,55.80170546,,174.1,54.0,0.1
2016-03-25 17:29:57.758,37.58313088,55.80157629,,173.4,54.0,0.1
2016-03-25 17:29:57.857,37.58313088,55.80157629,,173.4,54.0,0.099
2016-03-25 17:29:57.958,37.58313088,55.80157629,,173.4,55.0,0.101
2016-03-25 17:29:58.058,37.58313088,55.80157629,53.22189331054688,173.4,55.0,0.1
2016-03-25 17:29:58.158,37.58313088,55.80157629,,173.4,55.0,0.1
2016-03-25 17:29:58.259,37.58313088,55.80157629,,173.4,55.0,0.101
2016-03-25 17:29:58.357,37.58313088,55.80157629,,173.4,56.0,0.098
2016-03-25 17:29:58.459,37.58313088,55.80157629,,173.4,56.0,0.102
2016-03-25 17:29:58.558,37.58313088,55.80157629,,173.4,56.0,0.099
2016-03-25 17:29:58.661,37.58313088,55.80157629,,173.4,56.0,0.103
2016-03-25 17:29:58.759,37.58314588,55.80145344,,173.7,56.0,0.098
2016-03-25 17:29:58.858,37.58314588,55.80145344,,173.7,56.0,0.099
2016-03-25 17:29:58.958,37.58314588,55.80145344,,173.7,57.0,0.1
2016-03-25 17:29:59.058,37.58314588,55.80145344,54.11986541748047,173.7,57.0,0.1
2016-03-25 17:29:59.158,37.58314588,55.80145344,,173.7,57.0,0.1
2016-03-25 17:29:59.258,37.58314588,55.80145344,,173.7,57.0,0.1
2016-03-25 17:29:59.358,37.58314588,55.80145344,,173.7,57.0,0.1
2016-03-25 17:29:59.458,37.58314588,55.80145344,,173.7,57.0,0.1
2016-03-25 17:29:59.558,37.58314588,55.80145344,,173.7,57.0,0.1
2016-03-25 17:29:59.657,37.58314588,55.80145344,,173.7,57.0,0.099
2016-03-25 17:29:59.757,37.58317949,55.80132978,,173.0,57.0,0.1
2016-03-25 17:29:59.859,37.58317949,55.80132978,,173.0,57.0,0.102
2016-03-25 17:29:59.957,37.58317949,55.80132978,,173.0,57.0,0.098
2016-03-25 17:30:00.057,37.58317949,55.80132978,54.11986541748047,173.0,57.0,0.1
2016-03-25 17:30:00.157,37.58317949,55.80132978,,173.0,57.0,0.1
2016-03-25 17:30:00.258,37.58317949,55.80132978,,173.0,56.0,0.101
2016-03-25 17:30:00.360,37.58317949,55.80132978,,173.0,56.0,0.102
2016-03-25 17:30:00.458,37.58317949,55.80132978,,173.0,56.0,0.098
2016-03-25 17:30:00.558,37.58317949,55.80132978,,173.0,56.0,0.1
2016-03-25 17:30:00.658,37.58317949,55.80132978,,173.0,56.0,0.1
2016-03-25 17:30:00.758,37.58323178,55.80117536,,172.0,56.0,0.1
2016-03-25 17:30:00.857,37.58323178,55.80117536,,172.0,56.0,0.099
2016-03-25 17:30:00.957,37.58323178,55.80117536,,172.0,55.0,0.1
2016-03-25 17:30:01.057,37.58323178,55.80117536,56.81417083740234,172.0,55.0,0.1
2016-03-25 17:30:01.158,37.58323178,55.80117536,,172.0,55.0,0.101
2016-03-25 17:30:01.258,37.58323178,55.80117536,,172.0,55.0,0.1
2016-03-25 17:30:01.357,37.58323178,55.80117536,,172.0,55.0,0.099
2016-03-25 17:30:01.458,37.58323178,55.80117536,,172.0,55.0,0.101
2016-03-25 17:30:01.558,37.58323178,55.80117536,,172.0,54.0,0.1
2016-03-25 17:30:01.658,37.58323178,55.80117536,,172.0,54.0,0.1
2016-03-25 17:30:01.758,37.58326863,55.80105219,,171.8,54.0,0.1
2016-03-25 17:30:01.858,37.58326863,55.80105219,,171.8,54.0,0.1
2016-03-25 17:30:01.958,37.58326863,55.80105219,,171.8,54.0,0.1
2016-03-25 17:30:02.058,37.58326863,55.80105219,55.01790618896485,171.8,54.0,0.1
2016-03-25 17:30:02.158,37.58326863,55.80105219,,171.8,54.0,0.1
2016-03-25 17:30:02.258,37.58326863,55.80105219,,171.8,55.0,0.1
2016-03-25 17:30:02.358,37.58326863,55.80105219,,171.8,55.0,0.1
2016-03-25 17:30:02.457,37.58326863,55.80105219,,171.8,55.0,0.099
2016-03-25 17:30:02.557,37.58326863,55.80105219,,171.8,55.0,0.1
2016-03-25 17:30:02.658,37.58326863,55.80105219,,171.8,55.0,0.101
2016-03-25 17:30:02.759,37.58331937,55.80094494,,170.4,55.0,0.101
2016-03-25 17:30:02.857,37.58331937,55.80094494,,170.4,55.0,0.098
2016-03-25 17:30:02.958,37.58331937,55.80094494,,170.4,55.0,0.101
2016-03-25 17:30:03.058,37.58331937,55.80094494,51.4261589050293,170.4,56.0,0.1
2016-03-25 17:30:03.158,37.58331937,55.80094494,,170.4,56.0,0.1
2016-03-25 17:30:03.257,37.58331937,55.80094494,,170.4,56.0,0.099
2016-03-25 17:30:03.359,37.58331937,55.80094494,,170.4,56.0,0.102
2016-03-25 17:30:03.458,37.58331937,55.80094494,,170.4,56.0,0.099
2016-03-25 17:30:03.559,37.58331937,55.80094494,,170.4,56.0,0.101
2016-03-25 17:30:03.658,37.58331937,55.80094494,,170.4,56.0,0.099
2016-03-25 17:30:03.758,37.5833596,55.8007923,,171.7,56.0,0.1
2016-03-25 17:30:03.858,37.5833596,55.8007923,,171.7,56.0,0.1
2016-03-25 17:30:03.959,37.5833596,55.8007923,,171.7,56.0,0.101
2016-03-25 17:30:04.057,37.5833596,55.8007923,54.11986541748047,171.7,56.0,0.098
2016-03-25 17:30:04.158,37.5833596,55.8007923,,171.7,56.0,0.101
2016-03-25 17:30:04.258,37.5833596,55.8007923,,171.7,55.0,0.1
2016-03-25 17:30:04.358,37.5833596,55.8007923,,171.7,55.0,0.1
2016-03-25 17:30:04.458,37.5833596,55.8007923,,171.7,55.0,0.1
2016-03-25 17:30:04.558,37.5833596,55.8007923,,171.7,56.0,0.1
2016-03-25 17:30:04.658,37.5833596,55.8007923,,171.7,56.0,0.1
2016-03-25 17:30:04.757,37.58340303,55.80064909,,171.6,56.0,0.099
2016-03-25 17:30:04.857,37.58340303,55.80064909,,171.6,56.0,0.1
2016-03-25 17:30:04.957,37.58340303,55.80064909,,171.6,56.0,0.1
2016-03-25 17:30:05.060,37.58340303,55.80064909,55.01790618896485,171.6,56.0,0.103
2016-03-25 17:30:05.157,37.58340303,55.80064909,,171.6,56.0,0.097
2016-03-25 17:30:05.257,37.58340303,55.80064909,,171.6,56.0,0.1
2016-03-25 17:30:05.357,37.58340303,55.80064909,,171.6,56.0,0.1
2016-03-25 17:30:05.457,37.58340303,55.80064909,,171.6,56.0,0.1
2016-03-25 17:30:05.559,37.58340303,55.80064909,,171.6,56.0,0.102
2016-03-25 17:30:05.657,37.58340303,55.80064909,,171.6,56.0,0.098
2016-03-25 17:30:05.758,37.58344042,55.80050131,,171.9,56.0,0.101
2016-03-25 17:30:05.859,37.58344042,55.80050131,,171.9,56.0,0.101
2016-03-25 17:30:05.957,37.58344042,55.80050131,,171.9,56.0,0.098
2016-03-25 17:30:06.057,37.58344042,55.80050131,55.91600799560547,171.9,56.0,0.1
2016-03-25 17:30:06.158,37.58344042,55.80050131,,171.9,57.0,0.101
2016-03-25 17:30:06.258,37.58344042,55.80050131,,171.9,57.0,0.1
2016-03-25 17:30:06.358,37.58344042,55.80050131,,171.9,57.0,0.1
2016-03-25 17:30:06.458,37.58344042,55.80050131,,171.9,57.0,0.1
2016-03-25 17:30:06.558,37.58344042,55.80050131,,171.9,57.0,0.1
2016-03-25 17:30:06.658,37.58344042,55.80050131,,171.9,58.0,0.1
2016-03-25 17:30:06.758,37.58346945,55.8003741,,171.1,58.0,0.1
2016-03-25 17:30:06.858,37.58346945,55.8003741,,171.1,57.0,0.1
2016-03-25 17:30:06.958,37.58346945,55.8003741,,171.1,58.0,0.1
2016-03-25 17:30:07.058,37.58346945,55.8003741,55.01790618896485,171.1,58.0,0.1
2016-03-25 17:30:07.157,37.58346945,55.8003741,,171.1,58.0,0.099
2016-03-25 17:30:07.262,37.58346945,55.8003741,,171.1,58.0,0.105
2016-03-25 17:30:07.358,37.58346945,55.8003741,,171.1,58.0,0.096
2016-03-25 17:30:07.458,37.58346945,55.8003741,,171.1,58.0,0.1
2016-03-25 17:30:07.557,37.58346945,55.8003741,,171.1,58.0,0.099
2016-03-25 17:30:07.658,37.58346945,55.8003741,,171.1,58.0,0.101
2016-03-25 17:30:07.758,37.58349448,55.80024048,,171.9,58.0,0.1
2016-03-25 17:30:07.858,37.58349448,55.80024048,,171.9,58.0,0.1
2016-03-25 17:30:07.958,37.58349448,55.80024048,,171.9,58.0,0.1
2016-03-25 17:30:08.059,37.58349448,55.80024048,55.91600799560547,171.9,58.0,0.101
2016-03-25 17:30:08.158,37.58349448,55.80024048,,171.9,58.0,0.099
2016-03-25 17:30:08.258,37.58349448,55.80024048,,171.9,58.0,0.1
2016-03-25 17:30:08.358,37.58349448,55.80024048,,171.9,58.0,0.1
2016-03-25 17:30:08.458,37.58349448,55.80024048,,171.9,59.0,0.1
2016-03-25 17:30:08.558,37.58349448,55.80024048,,171.9,59.0,0.1
2016-03-25 17:30:08.658,37.58349448,55.80024048,,171.9,59.0,0.1
2016-03-25 17:30:08.758,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:08.858,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:08.958,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:09.058,37.58351421,55.80009267,57.71238708496094,173.7,59.0,0.1
2016-03-25 17:30:09.158,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:09.258,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:09.358,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:09.458,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:09.558,37.58351421,55.80009267,,173.7,59.0,0.1
2016-03-25 17:30:09.657,37.58351421,55.80009267,,173.7,58.0,0.099
2016-03-25 17:30:09.757,37.58355731,55.79992711,,173.9,58.0,0.1
2016-03-25 17:30:09.858,37.58355731,55.79992711,,173.9,58.0,0.101
2016-03-25 17:30:09.958,37.58355731,55.79992711,,173.9,58.0,0.1
2016-03-25 17:30:10.058,37.58355731,55.79992711,58.61066436767578,173.9,58.0,0.1
2016-03-25 17:30:10.158,37.58355731,55.79992711,,173.9,58.0,0.1
2016-03-25 17:30:10.259,37.58355731,55.79992711,,173.9,58.0,0.101
2016-03-25 17:30:10.358,37.58355731,55.79992711,,173.9,59.0,0.099
2016-03-25 17:30:10.458,37.58355731,55.79992711,,173.9,59.0,0.1
2016-03-25 17:30:10.558,37.58355731,55.79992711,,173.9,59.0,0.1
2016-03-25 17:30:10.658,37.58355731,55.79992711,,173.9,59.0,0.1
2016-03-25 17:30:10.758,37.5835899,55.79977752,,175.1,59.0,0.1
2016-03-25 17:30:10.858,37.5835899,55.79977752,,175.1,60.0,0.1
2016-03-25 17:30:10.958,37.5835899,55.79977752,,175.1,60.0,0.1
2016-03-25 17:30:11.058,37.5835899,55.79977752,58.61066436767578,175.1,60.0,0.1
2016-03-25 17:30:11.158,37.5835899,55.79977752,,175.1,60.0,0.1
2016-03-25 17:30:11.258,37.5835899,55.79977752,,175.1,60.0,0.1
2016-03-25 17:30:11.358,37.5835899,55.79977752,,175.1,60.0,0.1
2016-03-25 17:30:11.457,37.5835899,55.79977752,,175.1,61.0,0.099
2016-03-25 17:30:11.557,37.5835899,55.79977752,,175.1,61.0,0.1
2016-03-25 17:30:11.657,37.5835899,55.79977752,,175.1,61.0,0.1
2016-03-25 17:30:11.757,37.58361081,55.79964151,,175.8,61.0,0.1
2016-03-25 17:30:11.858,37.58361081,55.79964151,,175.8,61.0,0.101
2016-03-25 17:30:11.958,37.58361081,55.79964151,,175.8,62.0,0.1
2016-03-25 17:30:12.058,37.58361081,55.79964151,59.50899124145508,175.8,62.0,0.1
2016-03-25 17:30:12.158,37.58361081,55.79964151,,175.8,62.0,0.1
2016-03-25 17:30:12.258,37.58361081,55.79964151,,175.8,62.0,0.1
2016-03-25 17:30:12.358,37.58361081,55.79964151,,175.8,62.0,0.1
2016-03-25 17:30:12.458,37.58361081,55.79964151,,175.8,63.0,0.1
2016-03-25 17:30:12.557,37.58361081,55.79964151,,175.8,63.0,0.099
2016-03-25 17:30:12.657,37.58361081,55.79964151,,175.8,63.0,0.1
2016-03-25 17:30:12.757,37.58361886,55.799491,,176.1,63.0,0.1
2016-03-25 17:30:12.858,37.58361886,55.799491,,176.1,63.0,0.101
2016-03-25 17:30:12.959,37.58361886,55.799491,,176.1,63.0,0.101
2016-03-25 17:30:13.057,37.58361886,55.799491,62.20425796508789,176.1,63.0,0.098
2016-03-25 17:30:13.158,37.58361886,55.799491,,176.1,64.0,0.101
2016-03-25 17:30:13.258,37.58361886,55.799491,,176.1,64.0,0.1
2016-03-25 17:30:13.358,37.58361886,55.799491,,176.1,64.0,0.1
2016-03-25 17:30:13.458,37.58361886,55.799491,,176.1,64.0,0.1
2016-03-25 17:30:13.557,37.58361886,55.799491,,176.1,64.0,0.099
2016-03-25 17:30:13.658,37.58361886,55.799491,,176.1,65.0,0.101
2016-03-25 17:30:13.757,37.58363198,55.79931215,,176.2,65.0,0.099
2016-03-25 17:30:13.858,37.58363198,55.79931215,,176.2,65.0,0.101
2016-03-25 17:30:13.958,37.58363198,55.79931215,,176.2,65.0,0.1
2016-03-25 17:30:14.058,37.58363198,55.79931215,63.10276794433594,176.2,65.0,0.1
2016-03-25 17:30:14.157,37.58363198,55.79931215,,176.2,65.0,0.099
2016-03-25 17:30:14.257,37.58363198,55.79931215,,176.2,65.0,0.1
2016-03-25 17:30:14.357,37.58363198,55.79931215,,176.2,65.0,0.1
2016-03-25 17:30:14.457,37.58363198,55.79931215,,176.2,64.0,0.1
2016-03-25 17:30:14.560,37.58363198,55.79931215,,176.2,64.0,0.103
